CE,CP,EPS1,FS1,FS2,PS1,PS2,PS3,PS4,PS5,PS6,SE,TS1,TS2,TS3,TS4,VS1,profile
27.036,1.719,2353.8,7.448,9.746,148.51,123.06,2.062,0.0,9.157,9.065,65.322,44.207,49.141,46.324,39.742,0.573,0
27.129,1.719,2359.6,7.465,9.727,148.41,122.84,2.023,0.0,9.212,9.134,64.772,44.199,49.164,46.316,39.738,0.576,0
27.16,1.72,2357.8,7.385,9.723,148.56,122.92,2.023,0.0,9.173,9.073,64.632,44.191,49.094,46.316,39.738,0.571,0
26.921,1.709,2361.4,7.362,9.72,148.44,122.87,2.164,0.0,9.225,9.144,65.149,44.23,49.191,46.316,39.809,0.573,0
27.259,1.728,2361.2,7.511,9.716,148.61,123.01,1.992,0.0,9.201,9.123,64.677,44.211,49.187,46.398,39.832,0.584,0
26.985,1.705,2358.0,7.359,9.742,148.58,122.91,2.031,0.0,9.17,9.085,65.201,44.301,49.18,46.32,39.809,0.578,0
26.948,1.704,2357.4,7.334,9.701,148.49,123.02,2.078,0.0,9.213,9.139,64.636,44.211,49.207,46.32,39.82,0.59,0
27.535,1.743,2359.2,7.553,9.719,148.48,122.92,2.109,0.0,9.203,9.123,65.099,44.312,49.207,46.402,39.742,0.586,0
27.793,1.766,2363.2,7.538,9.726,148.58,122.95,2.062,0.0,9.2,9.11,64.744,44.234,49.207,46.391,39.676,0.566,0
27.708,1.765,2359.4,7.356,9.742,148.44,122.94,2.109,0.0,9.179,9.099,65.037,44.207,49.203,46.297,39.672,0.586,0
27.284,1.727,2359.8,7.37,9.766,148.56,122.88,2.031,0.0,9.179,9.098,65.165,44.25,49.203,46.32,39.75,0.573,0
27.445,1.741,2361.8,7.571,9.751,148.49,122.83,2.008,0.0,9.199,9.101,64.889,44.301,49.242,46.316,39.684,0.576,0
27.6,1.76,2361.8,7.462,9.74,148.48,122.85,2.023,0.0,9.184,9.092,64.725,44.207,49.219,46.414,39.684,0.585,0
27.413,1.738,2355.8,7.651,9.742,148.49,122.83,2.062,0.0,9.163,9.085,65.329,44.207,49.195,46.336,39.672,0.577,0
27.111,1.726,2356.0,7.422,9.721,148.47,123.04,2.102,0.0,9.218,9.132,65.244,44.219,49.16,46.324,39.75,0.573,0
27.123,1.722,2355.8,7.568,9.731,148.42,123.03,1.969,0.0,9.165,9.083,65.265,44.191,49.18,46.32,39.684,0.577,0
27.225,1.723,2359.6,7.605,9.738,148.55,123.11,2.047,0.0,9.181,9.094,65.386,44.234,49.16,46.316,39.75,0.574,0
27.195,1.722,2364.2,7.481,9.773,148.58,122.88,2.055,0.0,9.182,9.104,64.762,44.23,49.176,46.309,39.75,0.552,0
27.065,1.732,2363.8,7.511,9.734,148.59,122.98,2.156,0.0,9.207,9.122,64.819,44.199,49.168,46.316,39.828,0.575,0
26.988,1.721,2352.4,7.449,9.719,148.41,122.93,2.023,0.0,9.158,9.071,65.022,44.23,49.195,46.332,39.75,0.571,0
27.302,1.737,2350.8,7.469,9.743,148.44,122.98,2.023,0.0,9.151,9.07,65.373,44.219,49.203,46.309,39.664,0.584,0
27.334,1.739,2352.6,7.543,9.734,148.44,122.98,1.992,0.0,9.152,9.068,64.757,44.211,49.191,46.305,39.672,0.572,0
27.064,1.723,2353.4,7.498,9.767,148.49,123.19,2.0,0.0,9.163,9.073,64.805,44.211,49.18,46.316,39.75,0.565,0
27.462,1.736,2351.8,7.449,9.735,148.31,122.93,1.937,0.0,9.169,9.076,64.718,44.211,49.164,46.316,39.676,0.571,0
27.545,1.755,2352.8,7.456,9.737,148.44,123.08,1.953,0.0,9.177,9.104,65.333,44.195,49.18,46.254,39.656,0.582,0
27.507,1.762,2356.8,7.519,9.728,148.34,122.87,2.0,0.0,9.2,9.108,64.538,44.195,49.203,46.297,39.66,0.56,0
27.239,1.741,2341.6,7.739,9.744,148.6,123.13,2.078,0.0,9.222,9.134,66.749,44.211,49.195,46.297,39.672,0.57,1
27.315,1.744,2343.6,7.649,9.723,148.61,123.12,1.977,0.0,9.203,9.114,66.427,44.195,49.195,46.289,39.66,0.582,0
27.809,1.766,2341.8,7.508,9.746,148.72,123.09,2.031,0.0,9.173,9.085,66.633,44.199,49.203,46.305,39.672,0.589,0
27.92,1.777,2347.6,7.619,9.749,148.81,123.41,1.953,0.0,9.198,9.111,66.281,44.211,49.203,46.32,39.598,0.602,0
27.148,1.727,2345.6,7.613,9.717,148.77,123.24,2.062,0.0,9.205,9.123,66.08,44.23,49.176,46.316,39.73,0.572,0
26.872,1.708,2347.6,7.631,9.762,148.64,123.14,2.008,0.0,9.16,9.081,66.443,44.18,49.207,46.254,39.758,0.572,0
27.302,1.742,2345.8,7.519,9.731,148.73,123.38,2.117,0.0,9.211,9.131,66.633,44.223,49.195,46.309,39.684,0.582,0
27.66,1.76,2337.8,7.597,9.733,148.81,123.26,2.047,0.0,9.182,9.095,66.587,44.184,49.234,46.309,39.566,0.574,0
27.438,1.743,2339.8,7.689,9.712,148.74,123.06,2.055,0.0,9.186,9.099,67.056,44.191,49.207,46.309,39.66,0.578,0
27.653,1.758,2345.6,7.633,9.721,148.88,123.31,2.141,0.0,9.182,9.106,66.844,44.199,49.18,46.223,39.57,0.585,0
27.694,1.755,2342.0,7.582,9.744,148.79,123.19,2.133,0.0,9.153,9.078,66.762,44.105,49.18,46.32,39.5,0.598,0
27.415,1.735,2343.6,7.666,9.729,148.8,123.16,2.133,0.0,9.16,9.066,66.805,44.191,49.086,46.281,39.664,0.566,0
27.25,1.724,2343.8,7.609,9.73,148.77,123.19,2.047,0.0,9.225,9.134,66.34,44.18,49.215,46.238,39.676,0.578,0
27.695,1.761,2345.6,7.599,9.729,148.9,123.43,1.953,0.0,9.175,9.083,66.341,44.195,49.203,46.293,39.586,0.571,0
27.414,1.75,2343.6,7.693,9.699,148.87,123.27,2.156,0.0,9.215,9.134,66.813,44.117,49.164,46.266,39.582,0.561,0
27.673,1.757,2341.8,7.737,9.716,148.77,123.31,2.109,0.0,9.158,9.073,66.874,44.105,49.187,46.262,39.516,0.582,0
27.028,1.716,2342.0,7.485,9.699,148.9,123.19,2.117,0.0,9.207,9.123,66.53,44.105,49.121,46.223,39.676,0.544,0
27.157,1.726,2345.8,7.697,9.707,148.8,123.23,2.078,0.0,9.191,9.11,66.862,44.195,49.141,46.25,39.672,0.59,0
27.513,1.741,2345.4,7.6,9.731,148.92,123.29,2.078,0.0,9.171,9.087,66.45,44.125,49.125,46.242,39.586,0.583,0
27.497,1.745,2347.6,7.713,9.73,148.83,123.04,2.102,0.0,9.196,9.116,66.782,44.195,49.137,46.254,39.578,0.588,0
27.191,1.724,2344.0,7.628,9.721,148.98,123.19,2.047,0.0,9.184,9.093,66.386,44.105,49.109,46.238,39.664,0.59,0
26.996,1.728,2345.8,7.766,9.731,148.94,123.49,2.172,0.0,9.23,9.13,66.684,44.191,49.141,46.309,39.676,0.559,0
27.123,1.726,2345.6,7.527,9.759,148.88,123.27,2.156,0.0,9.189,9.099,66.281,44.191,49.152,46.25,39.66,0.578,0
27.02,1.718,2349.4,7.722,9.751,148.64,123.12,2.062,0.0,9.177,9.088,66.589,44.184,49.18,46.23,39.664,0.598,0
27.156,1.732,2344.0,7.605,9.744,148.84,123.29,1.977,0.0,9.184,9.092,66.457,44.207,49.098,46.254,39.664,0.583,0
27.138,1.737,2345.8,7.563,9.711,148.9,123.13,2.023,0.0,9.219,9.122,66.524,44.18,49.203,46.262,39.672,0.578,0
27.497,1.748,2345.6,7.646,9.753,148.58,123.24,2.078,0.0,9.16,9.076,66.383,44.184,49.195,46.242,39.57,0.587,0
27.385,1.74,2344.0,7.649,9.747,148.77,123.19,2.109,0.0,9.208,9.112,66.832,44.199,49.191,46.305,39.676,0.58,0
27.167,1.728,2345.6,7.646,9.738,148.8,123.06,2.156,0.0,9.176,9.087,66.71,44.191,49.168,46.254,39.672,0.573,0
27.217,1.724,2343.8,7.662,9.751,148.69,123.26,2.055,0.0,9.154,9.075,66.594,44.199,49.168,46.223,39.664,0.574,0
27.138,1.724,2343.8,7.62,9.717,148.77,123.3,2.102,0.0,9.205,9.117,66.221,44.207,49.152,46.266,39.656,0.6,0
27.495,1.752,2339.8,7.504,9.722,148.91,123.26,2.156,0.0,9.189,9.111,66.357,44.207,49.187,46.242,39.582,0.568,0
27.322,1.724,2342.0,7.629,9.746,148.79,123.27,2.023,0.0,9.172,9.09,66.674,44.18,49.18,46.242,39.66,0.576,0
27.271,1.731,2343.4,7.623,9.731,148.91,123.37,2.031,0.056,9.222,9.128,66.409,44.195,49.164,46.242,39.66,0.585,0
27.123,1.721,2343.8,7.594,9.748,148.79,123.29,1.992,0.0,9.171,9.082,66.491,44.191,49.18,46.262,39.691,0.575,0
27.236,1.732,2343.8,7.745,9.726,148.66,122.98,2.117,0.0,9.219,9.135,66.733,44.199,49.195,46.238,39.687,0.575,0
26.93,1.705,2347.4,7.631,9.746,148.72,123.14,2.031,0.0,9.169,9.076,66.673,44.184,49.18,46.262,39.738,0.578,0
27.135,1.708,2345.0,7.624,9.723,148.91,123.34,2.008,0.0,9.199,9.118,66.281,44.211,49.152,46.223,39.816,0.569,0
26.827,1.696,2343.2,7.626,9.755,148.73,123.19,1.977,0.0,9.152,9.075,66.632,44.195,49.195,46.223,39.754,0.571,0
27.076,1.72,2343.0,7.586,9.752,148.9,123.34,2.062,0.0,9.167,9.073,66.328,44.25,49.203,46.309,39.742,0.577,0
26.916,1.711,2343.8,7.578,9.744,148.66,123.19,2.117,0.0,9.156,9.062,66.372,44.219,49.203,46.297,39.758,0.584,0
27.036,1.723,2334.4,7.702,9.736,149.26,123.48,2.172,0.0,9.142,9.059,68.868,44.211,49.27,46.309,39.754,0.562,1
27.239,1.734,2337.8,7.821,9.734,149.25,123.6,1.922,0.0,9.147,9.059,68.964,44.285,49.289,46.387,39.742,0.568,0
26.977,1.728,2337.6,7.904,9.733,149.14,123.38,2.102,0.0,9.2,9.119,69.056,44.367,49.273,46.398,39.82,0.565,0
27.332,1.745,2335.4,7.901,9.706,149.18,123.66,1.945,0.0,9.167,9.097,69.109,44.355,49.312,46.48,39.816,0.565,0
27.299,1.74,2333.6,7.881,9.731,149.27,123.34,2.055,0.0,9.144,9.057,69.096,44.437,49.379,46.469,39.809,0.544,0
27.222,1.743,2330.0,7.844,9.734,149.13,123.37,1.969,0.0,9.154,9.063,69.076,44.434,49.383,46.48,39.82,0.571,0
27.265,1.745,2330.0,7.794,9.713,149.11,123.49,2.102,0.0,9.191,9.101,68.952,44.363,49.379,46.473,39.828,0.58,0
27.241,1.741,2330.0,7.833,9.736,149.2,123.39,2.055,0.0,9.136,9.044,69.004,44.457,49.453,46.48,39.816,0.572,0
27.234,1.746,2330.0,7.821,9.726,149.03,123.53,2.062,0.0,9.17,9.078,68.963,44.43,49.437,46.512,39.816,0.578,0
27.281,1.753,2333.6,7.723,9.727,149.22,123.41,2.172,0.0,9.172,9.088,68.916,44.445,49.352,46.473,39.828,0.574,0
27.177,1.741,2338.0,7.836,9.727,149.13,123.57,2.0,0.0,9.173,9.095,68.955,44.434,49.453,46.496,39.832,0.573,0
27.209,1.742,2333.6,7.768,9.721,149.18,123.5,2.117,0.0,9.135,9.038,69.096,44.434,49.445,46.48,39.828,0.569,0
27.265,1.744,2331.4,7.835,9.702,149.28,123.39,2.164,0.0,9.189,9.117,69.058,44.422,49.449,46.48,39.832,0.58,0
27.417,1.761,2331.8,7.857,9.741,149.09,123.49,2.047,0.0,9.139,9.05,68.99,44.445,49.461,46.566,39.797,0.572,0
27.199,1.746,2329.8,7.873,9.733,149.07,123.42,2.078,0.0,9.198,9.115,69.112,44.437,49.437,46.512,39.82,0.579,0
27.417,1.77,2329.8,7.871,9.733,149.12,123.55,2.156,0.0,9.164,9.071,69.191,44.449,49.465,46.566,39.816,0.576,0
27.495,1.77,2329.6,7.821,9.698,149.22,123.34,2.164,0.0,9.172,9.101,69.143,44.465,49.473,46.492,39.82,0.581,0
27.465,1.769,2326.0,7.751,9.724,149.18,123.51,2.109,0.0,9.158,9.081,69.202,44.434,49.461,46.566,39.816,0.565,0
27.5,1.77,2327.6,7.866,9.75,149.23,123.57,2.023,0.0,9.126,9.053,69.356,44.434,49.453,46.574,39.809,0.573,0
27.219,1.744,2328.0,7.9,9.721,149.17,123.56,2.078,0.0,9.174,9.092,69.389,44.437,49.461,46.492,39.82,0.57,0
27.178,1.754,2324.8,7.839,9.699,149.23,123.41,2.062,0.0,9.175,9.097,69.289,44.445,49.445,46.508,39.816,0.566,0
27.186,1.742,2327.6,7.942,9.735,149.15,123.6,2.117,0.0,9.177,9.103,69.247,44.367,49.352,46.484,39.816,0.573,0
27.27,1.741,2331.6,7.873,9.728,149.15,123.63,2.156,0.0,9.13,9.05,69.205,44.434,49.41,46.469,39.809,0.575,0
27.286,1.744,2333.4,7.885,9.737,148.91,123.44,2.164,0.0,9.16,9.075,69.18,44.434,49.445,46.523,39.828,0.563,0
27.316,1.745,2333.6,7.836,9.715,149.18,123.49,2.195,0.0,9.167,9.077,69.109,44.437,49.461,46.48,39.832,0.57,0
27.06,1.723,2332.4,7.791,9.739,149.35,123.51,2.047,0.0,9.127,9.05,69.024,44.437,49.461,46.48,39.887,0.57,0
27.015,1.728,2331.8,7.809,9.735,149.13,123.57,2.062,0.0,9.156,9.076,68.961,44.434,49.461,46.484,39.902,0.558,0
26.981,1.724,2333.6,7.939,9.693,149.06,123.6,2.023,0.0,9.171,9.09,69.112,44.434,49.453,46.473,39.91,0.553,0
27.548,1.759,2332.0,7.808,9.719,149.16,123.63,2.078,0.0,9.123,9.04,69.03,44.449,49.527,46.562,39.836,0.563,0
27.238,1.745,2328.0,7.849,9.697,149.14,123.65,2.141,0.0,9.176,9.088,69.225,44.445,49.52,46.566,39.91,0.566,0
27.177,1.748,2333.8,7.846,9.735,149.17,123.58,2.102,0.0,9.128,9.044,69.118,44.434,49.516,46.566,39.91,0.566,0
27.039,1.745,2331.8,7.924,9.733,149.02,123.57,2.164,0.0,9.144,9.062,69.281,44.434,49.504,46.566,39.902,0.566,0
27.39,1.767,2333.6,7.73,9.711,149.18,123.37,2.133,0.0,9.17,9.094,68.931,44.445,49.527,46.559,39.832,0.564,0
27.429,1.762,2330.0,7.829,9.735,149.12,123.61,2.055,0.0,9.129,9.043,69.172,44.477,49.492,46.578,39.848,0.565,0
27.095,1.742,2331.8,7.909,9.695,149.03,123.37,2.117,0.0,9.179,9.099,69.148,44.457,49.488,46.562,39.926,0.569,0
27.229,1.748,2327.4,7.826,9.704,149.25,123.44,2.156,0.0,9.159,9.085,69.277,44.437,49.516,46.574,39.898,0.617,0
27.135,1.744,2325.4,7.953,9.741,149.04,123.5,2.172,0.0,9.135,9.057,69.509,44.437,49.531,46.566,39.926,0.584,0
27.541,1.775,2327.6,7.934,9.708,149.07,123.37,2.078,0.0,9.134,9.049,69.276,44.445,49.531,46.578,39.82,0.589,0
27.608,1.768,2328.8,7.794,9.717,149.17,123.56,2.055,0.0,9.12,9.045,69.087,44.449,49.461,46.586,39.828,0.561,0
27.177,1.751,2329.0,7.818,9.741,149.17,123.43,2.078,0.0,9.17,9.083,69.164,44.437,49.52,46.559,39.902,0.559,0
27.193,1.749,2333.2,7.777,9.742,149.15,123.57,2.156,0.0,9.144,9.061,68.937,44.445,49.504,46.574,39.887,0.567,0
27.194,1.751,2337.8,7.727,9.715,149.23,123.32,2.187,0.0,9.179,9.095,68.822,44.43,49.492,46.578,39.91,0.565,1
27.32,1.745,2335.4,7.723,9.709,149.15,123.37,2.187,0.0,9.196,9.103,68.869,44.449,49.453,46.562,39.836,0.561,1
27.609,1.77,2334.2,7.737,9.737,148.99,123.49,2.008,0.0,9.176,9.094,69.002,44.457,49.437,46.562,39.816,0.571,1
27.234,1.745,2333.6,7.839,9.719,149.04,123.59,2.133,0.0,9.128,9.052,69.113,44.449,49.434,46.473,39.816,0.555,1
27.29,1.76,2327.8,7.825,9.724,149.15,123.67,2.047,1.506,9.144,9.051,69.194,44.43,49.48,46.566,39.832,0.58,1
27.257,1.742,2325.6,7.744,9.728,149.06,123.32,2.164,1.815,9.134,9.044,69.188,44.449,49.445,46.512,39.832,0.577,1
27.13,1.743,2327.0,7.836,9.731,149.03,123.53,2.055,0.0,9.114,9.041,69.377,44.422,49.461,46.492,39.828,0.561,1
27.171,1.739,2329.4,7.833,9.707,149.15,123.7,2.055,0.0,9.137,9.049,69.292,44.445,49.445,46.48,39.828,0.564,1
27.264,1.749,2330.2,7.839,9.724,149.2,123.35,2.109,0.0,9.178,9.105,69.167,44.445,49.449,46.48,39.844,0.562,1
27.206,1.748,2333.4,7.703,9.737,149.23,123.51,2.195,0.0,9.142,9.053,68.859,44.445,49.453,46.473,39.836,0.563,1
27.537,1.766,2359.8,7.348,9.744,148.42,123.04,2.078,0.0,9.16,9.071,65.106,44.363,49.391,46.492,39.75,0.558,1
27.373,1.753,2355.0,7.482,9.728,148.52,123.06,2.062,0.0,9.205,9.127,64.936,44.211,49.285,46.41,39.754,0.572,0
27.124,1.726,2355.2,7.641,9.741,148.51,123.09,1.992,0.0,9.16,9.073,65.648,44.191,49.289,46.316,39.75,0.571,0
26.899,1.711,2355.2,7.599,9.766,148.56,123.02,2.0,0.0,9.218,9.13,65.394,44.18,49.223,46.242,39.75,0.576,0
27.63,1.751,2356.0,7.511,9.749,148.68,123.3,1.969,0.0,9.173,9.095,65.276,44.113,49.125,46.262,39.578,0.573,0
27.167,1.726,2352.2,7.481,9.734,148.55,123.23,2.023,0.0,9.198,9.101,65.006,44.113,49.133,46.23,39.687,0.529,0
27.222,1.726,2350.6,7.449,9.733,148.39,123.09,2.055,0.0,9.216,9.127,64.808,44.117,49.055,46.262,39.676,0.571,0
27.321,1.736,2350.2,7.513,9.743,148.56,123.23,2.023,0.0,9.21,9.122,65.419,44.105,49.055,46.262,39.676,0.564,0
27.268,1.732,2352.0,7.467,9.717,148.52,122.92,2.008,0.0,9.191,9.111,64.769,44.102,49.051,46.281,39.676,0.563,0
27.216,1.715,2351.6,7.416,9.713,148.61,123.1,2.0,0.0,9.193,9.114,65.62,44.199,49.031,46.227,39.687,0.573,0
27.2,1.724,2350.0,7.678,9.736,148.39,123.04,2.109,0.0,9.2,9.122,65.711,44.145,49.059,46.23,39.66,0.571,0
27.191,1.709,2350.0,7.559,9.741,148.5,123.19,2.023,0.0,9.191,9.108,65.362,44.18,49.027,46.293,39.738,0.581,0
27.328,1.728,2349.8,7.479,9.72,148.63,123.26,1.969,0.0,9.199,9.122,64.997,44.207,49.07,46.242,39.684,0.558,0
27.498,1.741,2349.8,7.486,9.708,148.63,123.09,1.953,0.0,9.204,9.116,64.788,44.113,49.051,46.332,39.676,0.577,0
27.09,1.722,2349.6,7.339,9.733,148.45,123.1,2.086,0.0,9.187,9.106,65.241,44.125,49.059,46.289,39.672,0.568,0
27.436,1.723,2351.4,7.519,9.731,148.63,123.18,1.914,0.0,9.167,9.085,65.035,44.113,49.027,46.242,39.676,0.55,0
27.111,1.705,2353.4,7.496,9.731,148.44,122.96,2.0,0.0,9.158,9.071,65.076,44.207,49.043,46.266,39.75,0.614,0
27.286,1.73,2349.8,7.388,9.724,148.51,123.06,2.055,0.0,9.208,9.125,65.475,44.207,49.07,46.32,39.672,0.573,0
27.387,1.736,2347.4,7.384,9.736,148.49,123.04,2.133,0.0,9.174,9.095,65.052,44.207,49.078,46.242,39.684,0.588,0
27.027,1.702,2346.2,7.464,9.761,148.6,123.27,1.992,0.0,9.16,9.081,65.061,44.117,49.066,46.242,39.75,0.588,0
27.14,1.707,2352.4,7.372,9.743,148.44,122.95,2.078,0.0,9.161,9.087,65.34,44.195,49.082,46.266,39.832,0.583,0
27.528,1.736,2344.0,7.588,9.735,148.44,123.02,1.977,0.0,9.174,9.089,65.542,44.191,49.133,46.309,39.684,0.584,0
27.745,1.753,2349.6,7.441,9.738,148.58,123.12,1.977,0.0,9.149,9.06,64.832,44.117,49.125,46.305,39.594,0.567,0
27.59,1.748,2351.6,7.492,9.721,148.64,123.12,1.969,0.0,9.198,9.109,65.068,44.168,49.113,46.25,39.586,0.589,0
27.854,1.767,2350.4,7.33,9.704,148.63,123.06,2.164,0.0,9.218,9.135,65.099,44.117,49.094,46.262,39.504,0.578,0
27.983,1.775,2350.2,7.448,9.731,148.66,123.29,2.0,0.0,9.208,9.123,65.503,44.059,49.027,46.266,39.516,0.581,0
27.222,1.723,2351.4,7.483,9.752,148.6,123.11,1.937,0.0,9.212,9.122,64.833,44.113,49.031,46.242,39.684,0.586,0
27.401,1.731,2351.4,7.532,9.735,148.51,123.12,2.031,0.0,9.173,9.085,65.042,44.105,49.039,46.242,39.672,0.585,0
28.032,1.766,2353.0,7.329,9.717,148.45,122.9,2.172,0.0,9.17,9.094,64.99,44.113,49.055,46.238,39.504,0.583,0
27.283,1.725,2346.0,7.408,9.709,148.63,123.09,2.047,0.0,9.215,9.129,64.966,44.117,49.031,46.262,39.656,0.568,0
27.215,1.722,2349.2,7.54,9.744,148.6,122.98,2.086,0.0,9.182,9.095,65.352,44.125,49.055,46.324,39.684,0.581,0
27.485,1.759,2348.0,7.481,9.731,148.63,122.98,2.086,0.0,9.186,9.099,65.032,44.113,49.039,46.23,39.664,0.573,0
27.189,1.726,2346.0,7.347,9.733,148.56,123.04,2.023,0.0,9.156,9.068,65.015,44.113,49.039,46.316,39.738,0.586,0
27.321,1.723,2349.8,7.501,9.734,148.51,123.06,1.992,0.0,9.171,9.087,64.846,44.219,49.066,46.324,39.742,0.529,0
27.212,1.72,2349.6,7.494,9.733,148.52,122.84,2.086,0.0,9.157,9.077,64.984,44.125,49.109,46.238,39.672,0.566,0
26.976,1.7,2348.2,7.324,9.72,148.47,122.91,2.164,0.0,9.182,9.09,64.997,44.184,49.113,46.23,39.742,0.572,0
27.936,1.763,2347.2,7.374,9.717,148.56,123.19,1.953,0.0,9.181,9.089,65.532,44.199,49.109,46.242,39.594,0.586,0
27.791,1.752,2350.2,7.381,9.736,148.51,123.03,2.0,0.0,9.172,9.087,65.341,44.113,49.125,46.25,39.586,0.576,0
27.334,1.727,2351.6,7.368,9.722,148.56,123.01,2.078,0.0,9.191,9.115,64.896,44.199,49.098,46.266,39.684,0.596,0
27.25,1.718,2350.6,7.29,9.709,148.49,123.08,1.969,0.0,9.161,9.071,64.975,44.191,49.137,46.254,39.664,0.578,0
27.434,1.737,2347.8,7.506,9.717,148.45,123.01,1.977,0.0,9.186,9.113,65.181,44.195,49.094,46.25,39.672,0.589,0
27.274,1.725,2337.8,7.701,9.734,148.73,123.34,1.992,1.56,9.184,9.102,66.843,44.195,49.133,46.32,39.672,0.567,1
27.547,1.743,2339.4,7.724,9.731,148.9,123.19,2.0,0.0,9.154,9.071,67.017,44.199,49.121,46.281,39.676,0.569,0
27.825,1.762,2337.6,7.626,9.717,148.77,123.09,2.086,0.0,9.199,9.118,66.518,44.184,49.113,46.32,39.582,0.572,0
27.057,1.718,2337.6,7.601,9.734,148.82,123.22,1.992,0.0,9.155,9.071,66.644,44.199,49.125,46.297,39.664,0.574,0
27.482,1.741,2336.8,7.629,9.712,148.73,123.26,1.969,0.0,9.203,9.11,66.529,44.207,49.137,46.293,39.66,0.579,0
27.385,1.739,2335.8,7.671,9.712,148.83,123.19,2.086,0.0,9.175,9.08,66.959,44.184,49.078,46.32,39.66,0.57,0
27.702,1.737,2335.8,7.481,9.733,148.81,123.04,2.086,0.0,9.158,9.071,66.475,44.195,49.121,46.262,39.582,0.57,0
27.994,1.765,2337.4,7.659,9.716,148.77,123.13,2.031,0.0,9.165,9.092,66.619,44.191,49.039,46.242,39.527,0.572,0
27.526,1.735,2335.6,7.645,9.729,148.88,123.19,2.008,0.0,9.203,9.12,66.873,44.195,49.121,46.309,39.676,0.569,0
27.906,1.752,2331.8,7.504,9.699,148.77,123.26,2.062,0.0,9.161,9.085,66.827,44.129,49.039,46.309,39.582,0.577,0
27.384,1.724,2335.6,7.634,9.723,148.71,123.16,2.078,0.0,9.156,9.064,66.863,44.195,49.113,46.238,39.664,0.597,0
27.25,1.717,2332.0,7.622,9.714,148.81,123.31,2.031,0.0,9.158,9.068,66.543,44.199,49.113,46.242,39.676,0.594,0
27.38,1.732,2332.8,7.651,9.731,148.93,123.16,2.055,0.0,9.144,9.052,67.146,44.191,49.133,46.242,39.664,0.53,0
27.18,1.718,2332.8,7.668,9.739,148.77,123.31,1.969,0.0,9.151,9.064,66.896,44.191,49.121,46.254,39.684,0.596,0
27.463,1.737,2332.8,7.638,9.717,148.75,123.16,2.109,0.0,9.144,9.059,66.967,44.18,49.105,46.32,39.664,0.589,0
27.271,1.729,2335.8,7.806,9.721,148.82,123.16,1.945,0.0,9.153,9.066,66.918,44.195,49.113,46.242,39.672,0.58,0
27.302,1.735,2333.6,7.617,9.717,148.77,123.44,2.117,0.0,9.142,9.064,67.162,44.18,49.113,46.305,39.672,0.576,0
27.203,1.716,2332.0,7.555,9.737,148.77,123.39,2.047,0.0,9.142,9.049,66.728,44.207,49.121,46.25,39.676,0.57,0
26.905,1.707,2335.8,7.5,9.742,148.93,123.26,2.055,0.0,9.149,9.066,66.808,44.199,49.133,46.297,39.742,0.585,0
27.25,1.744,2331.8,7.693,9.727,148.87,123.24,2.117,0.0,9.167,9.078,67.084,44.117,49.121,46.262,39.664,0.588,0
27.249,1.733,2337.8,7.614,9.708,148.93,123.37,1.937,0.0,9.196,9.116,66.284,44.184,49.121,46.27,39.672,0.57,0
27.268,1.717,2333.8,7.604,9.751,148.84,123.27,2.031,0.0,9.142,9.059,66.668,44.184,49.023,46.27,39.676,0.601,0
27.699,1.743,2336.2,7.378,9.708,148.96,123.29,2.109,0.0,9.194,9.097,66.641,44.195,49.148,46.324,39.664,0.582,0
27.071,1.712,2339.4,7.559,9.719,148.83,123.42,2.023,0.0,9.162,9.08,66.658,44.195,49.133,46.262,39.742,0.595,0
27.402,1.728,2338.0,7.594,9.717,148.64,123.34,2.055,0.0,9.17,9.08,66.458,44.191,49.113,46.297,39.73,0.569,0
27.528,1.743,2337.6,7.534,9.693,148.92,123.41,2.102,0.0,9.177,9.097,66.641,44.23,49.16,46.309,39.672,0.57,0
27.078,1.701,2337.6,7.566,9.737,148.9,123.34,2.086,0.0,9.164,9.082,66.591,44.219,49.164,46.297,39.82,0.578,0
27.175,1.699,2335.6,7.536,9.714,148.79,123.29,2.156,0.0,9.167,9.073,66.953,44.238,49.195,46.316,39.797,0.587,0
27.013,1.698,2337.4,7.546,9.724,148.88,123.37,2.008,0.0,9.163,9.081,66.582,44.273,49.203,46.305,39.816,0.567,0
27.456,1.718,2333.8,7.504,9.719,148.84,123.3,2.062,0.0,9.16,9.085,66.761,44.199,49.137,46.387,39.75,0.593,0
27.469,1.731,2336.2,7.573,9.717,148.93,123.4,2.008,0.011,9.156,9.068,66.541,44.219,49.223,46.316,39.738,0.576,0
27.652,1.739,2337.6,7.564,9.686,148.77,123.16,2.055,0.0,9.196,9.105,66.62,44.273,49.23,46.402,39.75,0.576,0
27.263,1.718,2335.4,7.521,9.719,148.9,123.41,2.047,0.0,9.13,9.052,66.888,44.234,49.207,46.398,39.797,0.561,0
27.306,1.721,2335.8,7.576,9.721,148.98,123.14,2.164,0.0,9.196,9.112,66.735,44.277,49.223,46.316,39.742,0.597,0
27.403,1.727,2335.8,7.521,9.739,148.94,123.11,2.141,0.0,9.141,9.048,66.32,44.277,49.215,46.398,39.82,0.574,0
27.338,1.72,2335.2,7.628,9.728,148.96,123.3,2.023,0.0,9.168,9.08,66.556,44.285,49.234,46.379,39.828,0.57,0
27.278,1.721,2335.0,7.486,9.717,148.73,123.27,2.055,0.0,9.186,9.11,66.836,44.277,49.273,46.398,39.844,0.566,0
